index;raw;decoding;original_shape;RandomResizedCrop;RandomHorizontalFlip;ToTensor;Normalize;
478;476759;2125857;(692, 1024);150561;150561;602145;602145;
479;229717;2101281;(684, 1024);150561;150561;602145;602145;
480;420905;2098209;(1024, 683);150561;150561;602145;602145;
481;298003;2359329;(768, 1024);150561;150561;602145;602145;
482;111478;3118113;(1015, 1024);150561;150561;602145;602145;
483;475087;2820129;(918, 1024);150561;150561;602145;602145;
484;117151;2359329;(1024, 768);150561;150561;602145;602145;
485;218139;2098209;(1024, 683);150561;150561;602145;602145;
486;601429;2135073;(1024, 695);150561;150561;602145;602145;
487;621366;2359329;(1024, 768);150561;150561;602145;602145;
488;418809;2359329;(1024, 768);150561;150561;602145;602145;
489;103626;2027553;(1024, 660);150561;150561;602145;602145;
490;291461;2098209;(1024, 683);150561;150561;602145;602145;
491;252060;2359329;(1024, 768);150561;150561;602145;602145;
492;291360;2141217;(1024, 697);150561;150561;602145;602145;
493;404146;2088993;(1024, 680);150561;150561;602145;602145;
494;302663;1775649;(1024, 578);150561;150561;602145;602145;
495;413002;2082849;(1024, 678);150561;150561;602145;602145;
496;432094;2104353;(1024, 685);150561;150561;602145;602145;
497;218338;2165793;(1024, 705);150561;150561;602145;602145;
498;243822;2088993;(1024, 680);150561;150561;602145;602145;
499;336081;2359329;(1024, 768);150561;150561;602145;602145;
500;186800;2359329;(1024, 768);150561;150561;602145;602145;
501;388399;2359329;(1024, 768);150561;150561;602145;602145;
502;869734;2242593;(1024, 730);150561;150561;602145;602145;
503;260846;2359329;(1024, 768);150561;150561;602145;602145;
504;150428;2359329;(1024, 768);150561;150561;602145;602145;
505;209158;3145761;(1024, 1024);150561;150561;602145;602145;
506;177744;2359329;(1024, 768);150561;150561;602145;602145;
507;161810;2107425;(686, 1024);150561;150561;602145;602145;
508;530465;2359329;(768, 1024);150561;150561;602145;602145;
509;334768;2092065;(1024, 681);150561;150561;602145;602145;
510;163655;2104353;(1024, 685);150561;150561;602145;602145;
511;53888;2092065;(681, 1024);150561;150561;602145;602145;
512;58306;1579041;(514, 1024);150561;150561;602145;602145;
513;243135;2088993;(1024, 680);150561;150561;602145;602145;
514;87770;2039841;(1024, 664);150561;150561;602145;602145;
515;762017;3065889;(1024, 998);150561;150561;602145;602145;
516;399625;2098209;(1024, 683);150561;150561;602145;602145;
517;405030;2359329;(1024, 768);150561;150561;602145;602145;
518;226599;2092065;(1024, 681);150561;150561;602145;602145;
519;437076;2092065;(1024, 681);150561;150561;602145;602145;
520;199600;2015265;(1024, 656);150561;150561;602145;602145;
521;215853;1769505;(1024, 576);150561;150561;602145;602145;
522;254839;2104353;(1024, 685);150561;150561;602145;602145;
523;416752;2098209;(1024, 683);150561;150561;602145;602145;
524;165175;2340897;(1024, 762);150561;150561;602145;602145;
525;156526;2359329;(768, 1024);150561;150561;602145;602145;
526;277093;2359329;(1024, 768);150561;150561;602145;602145;
527;678179;2098209;(1024, 683);150561;150561;602145;602145;
528;132878;2509857;(1024, 817);150561;150561;602145;602145;
529;264868;3145761;(1024, 1024);150561;150561;602145;602145;
530;254886;2426913;(1024, 790);150561;150561;602145;602145;
531;159379;2359329;(1024, 768);150561;150561;602145;602145;
532;589417;2359329;(768, 1024);150561;150561;602145;602145;
533;422901;2586657;(1024, 842);150561;150561;602145;602145;
534;131747;1843233;(1024, 600);150561;150561;602145;602145;
535;627067;2098209;(1024, 683);150561;150561;602145;602145;
536;650099;2104353;(685, 1024);150561;150561;602145;602145;
537;95627;2095137;(1024, 682);150561;150561;602145;602145;
538;847075;2359329;(1024, 768);150561;150561;602145;602145;
539;191657;2095137;(1024, 682);150561;150561;602145;602145;
540;244180;2350113;(1024, 765);150561;150561;602145;602145;
541;356892;2088993;(1024, 680);150561;150561;602145;602145;
542;385467;2359329;(768, 1024);150561;150561;602145;602145;
543;437421;2098209;(1024, 683);150561;150561;602145;602145;
544;82037;2098209;(1024, 683);150561;150561;602145;602145;
545;422218;2098209;(1024, 683);150561;150561;602145;602145;
546;122014;2085921;(1024, 679);150561;150561;602145;602145;
547;135989;2064417;(1024, 672);150561;150561;602145;602145;
548;529925;2098209;(1024, 683);150561;150561;602145;602145;
549;153395;1769505;(1024, 576);150561;150561;602145;602145;
550;664366;2092065;(1024, 681);150561;150561;602145;602145;
551;349232;2098209;(1024, 683);150561;150561;602145;602145;
552;250221;3145761;(1024, 1024);150561;150561;602145;602145;
553;333898;2092065;(1024, 681);150561;150561;602145;602145;
554;92049;2135073;(1024, 695);150561;150561;602145;602145;
555;276451;2098209;(683, 1024);150561;150561;602145;602145;
556;210054;2359329;(768, 1024);150561;150561;602145;602145;
557;163789;2098209;(1024, 683);150561;150561;602145;602145;
558;211933;2101281;(1024, 684);150561;150561;602145;602145;
559;382194;2098209;(1024, 683);150561;150561;602145;602145;
560;397541;2359329;(1024, 768);150561;150561;602145;602145;
561;447930;2104353;(1024, 685);150561;150561;602145;602145;
562;294550;2098209;(1024, 683);150561;150561;602145;602145;
563;182293;2232609;(768, 969);150561;150561;602145;602145;
564;59490;2359329;(1024, 768);150561;150561;602145;602145;
565;443873;2098209;(1024, 683);150561;150561;602145;602145;
566;127263;2534433;(825, 1024);150561;150561;602145;602145;
567;317004;2098209;(1024, 683);150561;150561;602145;602145;
568;874918;2350113;(1024, 765);150561;150561;602145;602145;
569;313971;2098209;(1024, 683);150561;150561;602145;602145;
570;337000;2098209;(1024, 683);150561;150561;602145;602145;
571;73562;2085921;(1024, 679);150561;150561;602145;602145;
572;105148;2178081;(709, 1024);150561;150561;602145;602145;
573;427185;3127329;(1024, 1018);150561;150561;602145;602145;
574;61831;1769505;(768, 768);150561;150561;602145;602145;
575;628460;2104353;(1024, 685);150561;150561;602145;602145;
576;348404;2245665;(731, 1024);150561;150561;602145;602145;
577;214371;2448417;(1024, 797);150561;150561;602145;602145;
578;654458;2168865;(1024, 706);150561;150561;602145;602145;
579;552315;2098209;(1024, 683);150561;150561;602145;602145;
580;780693;2088993;(680, 1024);150561;150561;602145;602145;
581;505979;2380833;(775, 1024);150561;150561;602145;602145;
582;621137;2104353;(685, 1024);150561;150561;602145;602145;
583;377453;2359329;(1024, 768);150561;150561;602145;602145;
584;150584;2516001;(1024, 819);150561;150561;602145;602145;
585;460987;2082849;(1024, 678);150561;150561;602145;602145;
586;493143;2918433;(1024, 950);150561;150561;602145;602145;
587;723049;2359329;(1024, 768);150561;150561;602145;602145;
588;267362;2359329;(1024, 768);150561;150561;602145;602145;
589;419043;2082849;(1024, 678);150561;150561;602145;602145;
590;355524;2350113;(1024, 765);150561;150561;602145;602145;
591;191873;2408481;(1024, 784);150561;150561;602145;602145;
592;165674;2012193;(1024, 655);150561;150561;602145;602145;
593;71721;2359329;(1024, 768);150561;150561;602145;602145;
594;83299;2359329;(1024, 768);150561;150561;602145;602145;
595;604506;2540577;(1024, 827);150561;150561;602145;602145;
596;148687;2359329;(1024, 768);150561;150561;602145;602145;
597;339187;2516001;(819, 1024);150561;150561;602145;602145;
598;244166;2242593;(1024, 730);150561;150561;602145;602145;
599;233621;2098209;(683, 1024);150561;150561;602145;602145;
600;79763;2095137;(682, 1024);150561;150561;602145;602145;
601;279006;2359329;(1024, 768);150561;150561;602145;602145;
602;406845;2098209;(1024, 683);150561;150561;602145;602145;
603;301859;2098209;(683, 1024);150561;150561;602145;602145;
604;402748;2359329;(1024, 768);150561;150561;602145;602145;
605;104041;2104353;(1024, 685);150561;150561;602145;602145;
606;282565;2098209;(1024, 683);150561;150561;602145;602145;
607;260415;2359329;(1024, 768);150561;150561;602145;602145;
608;237906;2285601;(1024, 744);150561;150561;602145;602145;
609;296295;2359329;(1024, 768);150561;150561;602145;602145;
610;775391;2088993;(1024, 680);150561;150561;602145;602145;
611;127500;2377761;(1024, 774);150561;150561;602145;602145;
612;277720;2085921;(1024, 679);150561;150561;602145;602145;
613;424394;2359329;(1024, 768);150561;150561;602145;602145;
614;370228;2359329;(1024, 768);150561;150561;602145;602145;
615;388046;2359329;(1024, 768);150561;150561;602145;602145;
616;79281;2098209;(1024, 683);150561;150561;602145;602145;
617;4128768;42099489;(4592, 3056);150561;150561;602145;602145;
618;237430;1769505;(1024, 576);150561;150561;602145;602145;
619;907299;2359329;(1024, 768);150561;150561;602145;602145;
620;85592;1769505;(768, 768);150561;150561;602145;602145;
621;660327;2359329;(1024, 768);150561;150561;602145;602145;
622;987735;2261025;(1024, 736);150561;150561;602145;602145;
623;153477;2359329;(1024, 768);150561;150561;602145;602145;
624;476724;2300961;(1024, 749);150561;150561;602145;602145;
625;88367;2359329;(768, 1024);150561;150561;602145;602145;
626;208676;2076705;(676, 1024);150561;150561;602145;602145;
627;477110;2098209;(683, 1024);150561;150561;602145;602145;
628;325381;2359329;(1024, 768);150561;150561;602145;602145;
629;55403;2359329;(1024, 768);150561;150561;602145;602145;
630;207771;2257953;(1024, 735);150561;150561;602145;602145;
631;193152;2359329;(1024, 768);150561;150561;602145;602145;
632;321614;2359329;(1024, 768);150561;150561;602145;602145;
633;661560;2092065;(681, 1024);150561;150561;602145;602145;
634;373210;2076705;(1024, 676);150561;150561;602145;602145;
635;255096;2568225;(1024, 836);150561;150561;602145;602145;
636;215669;2098209;(1024, 683);150561;150561;602145;602145;
637;187920;1769505;(1024, 576);150561;150561;602145;602145;
638;566453;2079777;(1024, 677);150561;150561;602145;602145;
639;219420;2092065;(1024, 681);150561;150561;602145;602145;
640;56072;1265697;(1024, 412);150561;150561;602145;602145;
641;367153;2098209;(1024, 683);150561;150561;602145;602145;
642;407840;2098209;(1024, 683);150561;150561;602145;602145;
643;290470;2104353;(1024, 685);150561;150561;602145;602145;
644;169162;2098209;(1024, 683);150561;150561;602145;602145;
645;81586;2098209;(1024, 683);150561;150561;602145;602145;
646;985143;2952225;(1024, 961);150561;150561;602145;602145;
647;124675;2082849;(1024, 678);150561;150561;602145;602145;
648;279204;2095137;(682, 1024);150561;150561;602145;602145;
649;121267;2098209;(1024, 683);150561;150561;602145;602145;
650;916492;2236449;(1024, 728);150561;150561;602145;602145;
651;474997;2098209;(1024, 683);150561;150561;602145;602145;
652;105406;2098209;(1024, 683);150561;150561;602145;602145;
653;116555;2522145;(1024, 821);150561;150561;602145;602145;
654;342359;2098209;(1024, 683);150561;150561;602145;602145;
655;202990;3145761;(1024, 1024);150561;150561;602145;602145;
656;217086;2095137;(1024, 682);150561;150561;602145;602145;
657;70187;2095137;(1024, 682);150561;150561;602145;602145;
658;73824;2525217;(1024, 822);150561;150561;602145;602145;
659;520965;2359329;(1024, 768);150561;150561;602145;602145;
660;90647;2337825;(1024, 761);150561;150561;602145;602145;
661;413427;2104353;(1024, 685);150561;150561;602145;602145;
662;43295;2088993;(1024, 680);150561;150561;602145;602145;
663;159940;2095137;(682, 1024);150561;150561;602145;602145;
664;259317;2359329;(768, 1024);150561;150561;602145;602145;
665;552822;2104353;(1024, 685);150561;150561;602145;602145;
666;218264;2082849;(1024, 678);150561;150561;602145;602145;
667;429971;2371617;(772, 1024);150561;150561;602145;602145;
668;386392;2061345;(1024, 671);150561;150561;602145;602145;
669;88309;2359329;(768, 1024);150561;150561;602145;602145;
670;225217;2245665;(1024, 731);150561;150561;602145;602145;
671;353024;2359329;(1024, 768);150561;150561;602145;602145;
672;189671;3145761;(1024, 1024);150561;150561;602145;602145;
673;259175;2359329;(1024, 768);150561;150561;602145;602145;
674;206265;2276385;(1024, 741);150561;150561;602145;602145;
675;170237;1603617;(522, 1024);150561;150561;602145;602145;
676;160851;3145761;(1024, 1024);150561;150561;602145;602145;
677;298023;2095137;(682, 1024);150561;150561;602145;602145;
678;123144;2092065;(681, 1024);150561;150561;602145;602145;
679;707426;2110497;(1024, 687);150561;150561;602145;602145;
680;1046591;2863137;(1024, 932);150561;150561;602145;602145;
681;378247;2245665;(1024, 731);150561;150561;602145;602145;
682;972125;2359329;(768, 1024);150561;150561;602145;602145;
683;247425;2359329;(768, 1024);150561;150561;602145;602145;
684;149641;2161185;(768, 938);150561;150561;602145;602145;
685;172181;2359329;(1024, 768);150561;150561;602145;602145;
686;235639;2359329;(1024, 768);150561;150561;602145;602145;
687;75006;2359329;(1024, 768);150561;150561;602145;602145;
688;190578;2088993;(1024, 680);150561;150561;602145;602145;
689;312786;2359329;(768, 1024);150561;150561;602145;602145;
690;241060;2359329;(1024, 768);150561;150561;602145;602145;
691;172863;2362401;(769, 1024);150561;150561;602145;602145;
692;96203;2088993;(1024, 680);150561;150561;602145;602145;
693;305359;2359329;(1024, 768);150561;150561;602145;602145;
694;229767;2196513;(715, 1024);150561;150561;602145;602145;
695;280688;2540577;(1024, 827);150561;150561;602145;602145;
696;848899;2359329;(768, 1024);150561;150561;602145;602145;
697;234450;3145761;(1024, 1024);150561;150561;602145;602145;
698;160447;2359329;(1024, 768);150561;150561;602145;602145;
699;239478;2098209;(1024, 683);150561;150561;602145;602145;
700;188036;2359329;(1024, 768);150561;150561;602145;602145;
701;831372;2359329;(1024, 768);150561;150561;602145;602145;
702;249868;2359329;(1024, 768);150561;150561;602145;602145;
703;134443;3145761;(1024, 1024);150561;150561;602145;602145;
704;625106;2119713;(1024, 690);150561;150561;602145;602145;
705;345410;2359329;(1024, 768);150561;150561;602145;602145;
706;281556;2079777;(1024, 677);150561;150561;602145;602145;
707;165634;2095137;(682, 1024);150561;150561;602145;602145;
708;188714;2359329;(1024, 768);150561;150561;602145;602145;
709;115725;2359329;(1024, 768);150561;150561;602145;602145;
710;88750;2095137;(1024, 682);150561;150561;602145;602145;
711;444059;2764833;(1024, 900);150561;150561;602145;602145;
712;41164;2098209;(1024, 683);150561;150561;602145;602145;
713;55418;2095137;(1024, 682);150561;150561;602145;602145;
714;343457;2104353;(1024, 685);150561;150561;602145;602145;
715;159416;2085921;(1024, 679);150561;150561;602145;602145;
716;128955;1769505;(1024, 576);150561;150561;602145;602145;
717;451533;2098209;(1024, 683);150561;150561;602145;602145;
718;364706;2125857;(1024, 692);150561;150561;602145;602145;
719;302882;2359329;(1024, 768);150561;150561;602145;602145;
720;279749;1769505;(1024, 576);150561;150561;602145;602145;
721;165851;2098209;(1024, 683);150561;150561;602145;602145;
722;223834;2313249;(753, 1024);150561;150561;602145;602145;
723;229112;2359329;(768, 1024);150561;150561;602145;602145;
724;434827;2098209;(1024, 683);150561;150561;602145;602145;
725;85465;2095137;(682, 1024);150561;150561;602145;602145;
726;153249;2359329;(1024, 768);150561;150561;602145;602145;
727;182382;3145761;(1024, 1024);150561;150561;602145;602145;
728;242611;2088993;(1024, 680);150561;150561;602145;602145;
729;386553;2359329;(1024, 768);150561;150561;602145;602145;
730;731534;3145761;(1024, 1024);150561;150561;602145;602145;
731;59484;1769505;(1024, 576);150561;150561;602145;602145;
732;324200;2098209;(1024, 683);150561;150561;602145;602145;
733;92871;2098209;(1024, 683);150561;150561;602145;602145;
734;192641;2098209;(1024, 683);150561;150561;602145;602145;
735;285004;2098209;(1024, 683);150561;150561;602145;602145;
736;165221;2175009;(708, 1024);150561;150561;602145;602145;
737;122316;2098209;(1024, 683);150561;150561;602145;602145;
738;828801;2104353;(685, 1024);150561;150561;602145;602145;
739;212779;2098209;(683, 1024);150561;150561;602145;602145;
740;145571;1877025;(1024, 611);150561;150561;602145;602145;
741;168824;2052129;(668, 1024);150561;150561;602145;602145;
742;117414;2322465;(1024, 756);150561;150561;602145;602145;
743;173312;2359329;(1024, 768);150561;150561;602145;602145;
744;233932;2359329;(1024, 768);150561;150561;602145;602145;
745;51524;1296417;(1024, 422);150561;150561;602145;602145;
746;593267;2098209;(1024, 683);150561;150561;602145;602145;
747;792301;2079777;(1024, 677);150561;150561;602145;602145;
748;87437;2359329;(1024, 768);150561;150561;602145;602145;
749;386149;2088993;(1024, 680);150561;150561;602145;602145;
750;757443;2359329;(1024, 768);150561;150561;602145;602145;
751;421555;2239521;(729, 1024);150561;150561;602145;602145;
